,TOT_POP,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Physicians,Patient Care,Primary Care,Patient Care Primary Care,General Surgeons,Patient Care General Surgeons,nurse practitioners,physician assistants,Total Hospitals (2019),Internal Medicine,Medicine/General,Specialist,ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_number,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_number,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,diabetes_number,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code
3653,14523,331,190,374,532,389,1635,33073,19241,11701,284.4,240.5,99.6,87.2,7.0,5.8,103.0148106,51.72534919,3.881476845,200.321567,125.6602183,443.8582933,58,266153,60531,44,13,46.7,44.6,48.8,96548,33.6,32.0,35.2,69453,7.2,6.5,7.9,14817,8.3,7.0,9.5,17053,10.6,9.8,11.5,22006,3.0,2.8,3.3,6269,2
3654,14523,331,190,374,532,389,1635,21396,12992,7933,284.4,240.5,99.6,87.2,7.0,5.8,70.35683184,35.32726676,2.650962634,136.8151892,85.82314325,303.1453742,107,186145,40675,522,13,50.9,48.8,52.9,70240,37.3,35.8,38.9,51475,7.3,6.6,8.1,10091,8.1,6.9,9.3,11113,11.3,10.5,12.2,15659,3.2,3.0,3.4,4357,3
3655,14523,331,190,374,532,389,1635,18700,11827,7211,284.4,240.5,99.6,87.2,7.0,5.8,55.88822541,28.06235296,2.105802569,108.6796823,68.17395056,240.8047173,58,146205,35994,525,13,48.5,46.6,50.5,54115,34.6,33.1,36.1,38584,7.9,7.1,8.7,8778,8.5,7.3,9.8,9523,11.6,10.8,12.5,12988,3.3,3.1,3.5,3661,3
3656,14523,331,190,374,532,389,1635,31364,17003,10492,284.4,240.5,99.6,87.2,7.0,5.8,101.6896383,51.05995944,3.831545913,197.7446503,124.0437377,438.1485444,42,264433,54566,57,13,49.2,47.5,50.9,98490,40.3,38.8,41.8,80594,7.2,6.6,7.8,14351,8.1,7.1,9.1,16145,11.9,11.2,12.7,23890,3.3,3.1,3.5,6516,2
3657,14523,331,190,374,532,389,1635,25284,14552,8542,284.4,240.5,99.6,87.2,7.0,5.8,76.09340213,38.20768852,2.867109853,147.9704662,92.82076496,327.8624443,99,198134,45191,526,13,41.5,39.2,43.9,63122,32.9,31.4,34.5,50008,7.1,6.4,7.9,10861,8.0,6.7,9.4,12115,10.5,9.6,11.5,15971,3.1,2.8,3.3,4656,4
3658,14523,331,190,14548,532,389,1635,16649,10423,6727,284.4,240.5,99.6,87.2,7.0,5.8,51.54538422,25.8817444,1.942169424,100.2346369,62.87643685,222.0927859,8,134695,31973,530,13,45.5,42.8,47.9,46521,32.8,30.8,34.6,33565,7.2,6.4,8.0,7373,8.1,6.8,9.4,8252,10.0,9.1,11.0,10271,2.9,2.7,3.2,3014,3
3659,14523,331,190,374,532,389,1635,70384,39905,19571,284.4,240.5,99.6,87.2,7.0,5.8,269.673727,135.4074003,10.16098871,524.4048236,328.9552173,1161.938944,92,687727,116816,534,13,40.7,39.0,42.5,211952,33.3,32.1,34.4,173216,5.6,5.1,6.1,29069,6.1,5.2,7.0,31598,9.7,9.0,10.3,50250,2.6,2.4,2.7,13365,2
3660,14523,331,190,374,532,389,1635,34718,21439,12442,284.4,240.5,99.6,87.2,7.0,5.8,110.6573385,55.56278212,4.169438305,215.1831502,134.9827781,476.7875332,87,287512,65218,536,13,42.7,40.8,44.6,93017,32.9,31.5,34.2,71587,7.8,7.0,8.5,16890,8.6,7.4,9.9,18791,11.9,11.0,12.7,25818,3.3,3.1,3.5,7194,3
3661,14523,331,190,374,532,389,1635,41125,23124,13041,230.8,212.0,80.3,74.4,6.5,6.1,193.6806085,47.39649991,7.403950281,147.5741908,186.3888393,488.3241754,170,367747,70976,538,14,46.6,44.8,48.5,129933,38.0,36.5,39.4,105999,7.2,6.5,7.9,20005,8.7,7.4,10.0,24136,12.4,11.5,13.4,34603,3.0,2.8,3.2,8368,3
3662,14523,331,190,374,532,389,1635,21446,12731,7682,230.8,212.0,80.3,74.4,6.5,6.1,106.0686821,25.95657004,4.054754136,80.81862222,102.0753636,267.429466,35,202924,38669,545,14,44.2,42.3,46.1,65888,35.4,34.0,36.7,52744,7.5,6.7,8.3,11210,9.6,8.2,11.1,14325,12.6,11.6,13.5,18736,3.1,2.9,3.4,4647,4
3663,14523,331,190,374,532,389,1635,31965,17559,8882,230.8,212.0,80.3,74.4,6.5,6.1,170.3239297,41.68077631,6.511079849,129.7776597,163.9115026,429.4353119,10,309687,49209,306,14,36.1,34.1,38.2,86962,27.5,26.0,29.0,66284,5.1,4.6,5.7,12292,5.5,4.6,6.7,13373,9.0,8.3,9.9,21750,2.2,2.1,2.4,5371,2
3664,14523,331,190,374,532,389,1635,17603,10095,5093,230.8,212.0,80.3,74.4,6.5,6.1,86.17641819,21.08863984,3.29432007,65.66178866,82.93201206,217.2753828,39,158170,28822,549,14,41.2,39.0,43.4,51541,30.7,29.1,32.3,38445,5.9,5.3,6.5,7363,6.8,5.8,8.1,8561,10.1,9.2,11.0,12618,2.5,2.3,2.6,3084,2
3665,14523,331,190,374,532,389,1635,16449,10043,5208,230.8,212.0,80.3,74.4,6.5,6.1,80.61188877,19.72691747,3.081601308,61.42191699,77.57697839,203.2456136,6,149359,29234,136,14,43.7,41.4,45.9,51408,33.5,31.8,35.2,39367,6.2,5.5,6.8,7238,7.9,6.6,9.1,9235,10.5,9.5,11.4,12335,2.6,2.4,2.8,3087,2
3666,14523,331,190,374,532,389,1635,59420,33576,20103,230.8,212.0,80.3,74.4,6.5,6.1,249.955421,61.16777607,9.555202889,190.4525667,240.5449939,630.2090633,188,488694,104898,182,14,50.5,49.0,51.9,187428,40.9,39.7,41.9,151828,7.7,7.1,8.4,28767,9.4,8.3,10.5,34844,14.7,13.9,15.5,54466,3.4,3.2,3.6,12591,2
3667,14523,331,16184,16290,532,389,1635,15992,10511,5732,230.8,212.0,80.3,74.4,6.5,6.1,66.89458071,16.37008998,2.557221157,50.97006715,64.37610533,168.660359,21,129641,30680,44,14,53.7,51.7,55.6,54545,40.3,38.7,41.8,40946,8.6,7.7,9.4,8730,10.7,9.3,12.3,10899,14.6,13.5,15.7,14871,3.4,3.1,3.6,3420,2
3668,14523,331,190,374,532,389,1635,96769,49122,28895,230.8,212.0,80.3,74.4,6.5,6.1,492.6084292,120.5485441,18.83125185,375.3410881,474.0624993,1242.006656,526,939964,160942,46,14,43.2,41.7,44.9,311012,33.1,32.0,34.1,238141,6.6,6.0,7.1,47200,8.6,7.5,9.8,62062,12.2,11.5,13.0,88052,3.1,3.0,3.3,22519,1
3669,14523,331,190,374,532,389,1635,21664,11876,6192,230.8,212.0,80.3,74.4,6.5,6.1,87.51027469,21.41505419,3.34531024,66.67811547,84.21565097,220.6384163,32,167391,36197,561,14,43.1,41.1,45.1,56990,33.3,31.8,34.8,44013,7.0,6.3,7.7,9208,8.1,6.8,9.4,10663,12.0,11.1,12.9,15898,2.8,2.6,3.0,3690,2
3670,14523,331,190,374,532,389,1635,31637,17179,11103,230.8,212.0,80.3,74.4,6.5,6.1,139.7174699,34.19092443,5.341067485,106.457186,134.4573277,352.2676782,74,268613,57385,565,14,44.5,42.7,46.3,92042,35.0,33.6,36.3,72368,7.2,6.5,7.9,14844,9.0,7.8,10.4,18610,12.5,11.6,13.4,25783,3.1,2.9,3.3,6329,3
3671,14523,331,190,374,532,389,1635,16501,9307,5571,230.8,212.0,80.3,74.4,6.5,6.1,99.61250698,24.37664883,3.807949876,75.89936457,95.86225332,251.1516032,30,186081,28594,571,14,34.3,32.2,36.1,52468,28.2,26.7,29.6,43164,5.4,4.9,5.9,8250,6.9,5.9,8.0,10628,9.5,8.8,10.2,14474,2.4,2.2,2.6,3676,4
3672,14523,331,190,374,532,389,1635,22731,12285,8178,230.8,212.0,80.3,74.4,6.5,6.1,93.38233931,22.85203496,3.569785343,71.1523124,89.86664162,235.4435697,154,181831,40560,573,14,44.8,42.7,46.9,63600,34.4,32.8,36.0,48823,7.7,6.9,8.4,10873,9.6,8.2,11.1,13588,12.7,11.7,13.7,17973,3.2,3.0,3.4,4493,3
3673,14523,331,190,374,532,389,1635,25217,14979,9176,218.2,193.1,84.8,77.9,6.9,6.5,137.571974,61.05561595,8.446146169,91.47605766,154.6789989,292.537283,44,220008,45693,600,15,41.2,39.3,43.1,71501,35.1,33.4,36.5,60863,6.1,5.5,6.8,10568,5.9,5.0,6.9,10173,9.3,8.5,10.1,16070,2.7,2.5,2.9,4608,3
3674,14523,331,190,374,532,389,1635,49054,26333,15099,218.2,193.1,84.8,77.9,6.9,6.5,296.6929872,131.6748793,18.21528225,197.2807688,333.5866521,630.8971064,112,467235,81860,149,15,40.7,38.8,42.6,148872,35.1,33.7,36.4,128427,5.7,5.2,6.3,21031,5.6,4.7,6.6,20330,9.1,8.3,9.8,33176,2.5,2.3,2.7,9120,3
3675,14523,331,190,374,532,389,1635,20477,11805,7013,218.2,193.1,84.8,77.9,6.9,6.5,105.5242791,46.8325755,6.478597783,70.16650819,118.6461848,224.3900775,46,171493,36851,155,15,44.0,42.0,45.9,58169,36.7,35.1,38.1,48519,6.6,5.9,7.3,8722,6.4,5.4,7.4,8426,9.9,9.1,10.8,13153,2.8,2.6,3.0,3731,3
3676,14523,331,190,374,532,389,1635,65180,36152,20893,227.6,206.5,88.0,80.5,6.8,6.3,337.0027907,170.7590267,28.52825085,247.3132538,367.1729552,782.5771259,110,578797,110038,136,16,34.4,32.4,36.3,155375,27.2,26.0,28.4,122920,5.4,4.9,6.1,24502,4.7,3.9,5.8,21432,8.2,7.5,9.0,37119,2.4,2.2,2.6,10687,2
3677,14523,331,190,374,532,389,1635,56903,30772,18267,227.6,206.5,88.0,80.5,6.8,6.3,289.6586796,146.769806,24.52043634,212.5692503,315.5903641,672.6361421,236,510484,97508,273,16,43.8,42.0,45.4,167339,35.2,34.0,36.4,134354,7.1,6.4,7.7,26937,7.0,5.9,8.1,26904,12.6,11.6,13.4,48040,2.9,2.7,3.1,10991,3
3678,14523,331,190,374,532,389,1635,22760,13438,8223,227.6,206.5,88.0,80.5,6.8,6.3,100.1040211,50.72262215,8.474091922,73.46245155,109.0658306,232.4583633,52,178392,41511,676,16,47.7,45.8,49.6,64671,38.6,37.2,39.9,52322,7.0,6.3,7.6,9435,7.6,6.4,8.8,10254,12.4,11.5,13.4,16865,3.1,2.9,3.3,4188,4
3679,14523,331,190,374,532,389,1635,16553,8339,4721,227.6,206.5,88.0,80.5,6.8,6.3,93.23769253,47.24345931,7.892837553,68.42351979,101.5847941,216.5135942,145,163227,27635,690,16,51.0,49.6,52.3,60820,41.3,40.4,42.2,49260,7.3,6.8,7.9,8764,7.9,7.1,8.8,9450,15.2,14.4,15.9,18099,3.4,3.3,3.6,4100,2
3680,14523,331,190,374,532,389,1635,33022,18484,9820,230.9,214.6,77.3,72.9,8.3,7.6,212.5973715,71.44546977,7.608290391,143.1083193,137.6738261,467.8011692,260,315109,55235,28,17,42.5,40.5,44.3,108765,31.6,30.3,33.0,80941,6.9,6.3,7.6,17708,7.9,6.7,9.2,20300,11.8,10.9,12.6,30179,2.8,2.6,3.0,7062,3
3681,14523,331,190,374,532,389,1635,92579,51964,30329,230.9,214.6,77.3,72.9,8.3,7.6,505.9296093,170.0226976,18.10586536,340.5627056,327.6299447,1113.252065,366,764378,161771,36,17,46.8,45.3,48.7,280959,32.4,31.3,33.6,194311,8.1,7.4,8.8,48398,9.4,8.2,10.8,56533,12.9,12.0,13.8,77384,3.2,3.0,3.4,19143,1
3682,14523,331,190,374,532,389,1635,19197,10100,5281,230.9,214.6,77.3,72.9,8.3,7.6,109.0308423,36.64090339,3.901921761,73.39329026,70.60620329,239.9124466,54,163987,31245,720,17,46.4,44.0,48.7,58698,36.3,34.5,37.9,45926,7.6,6.8,8.4,9575,9.2,7.7,10.9,11671,12.0,10.9,13.1,15218,2.8,2.6,3.1,3562,2
3683,14523,331,190,374,532,389,1635,29834,17551,10253,260.3,231.8,84.1,75.8,9.1,7.8,123.2339741,39.98327331,8.236450043,130.6884826,93.41593973,390.6058239,107,251069,54633,753,18,53.2,51.6,54.8,98667,43.6,42.3,44.9,80828,8.6,8.0,9.3,15878,9.8,8.7,11.0,18209,15.7,14.7,16.6,29027,3.9,3.7,4.1,7239,3
3684,14523,331,190,374,532,389,1635,22772,13016,6949,260.3,231.8,84.1,75.8,9.1,7.8,103.0384195,33.43082392,6.886662555,109.271285,78.10695759,326.5934337,75,198753,39284,754,18,52.3,50.6,54.0,79791,39.8,38.5,41.0,60713,7.8,7.2,8.5,11910,9.3,8.1,10.4,14116,12.9,12.1,13.7,19671,3.2,3.0,3.4,4928,4
3685,14523,331,190,374,532,389,1635,47737,26654,13972,260.3,231.8,84.1,75.8,9.1,7.8,223.6963316,72.57829372,14.95093925,237.2278779,169.5701465,709.0341002,124,446167,81150,760,18,47.1,45.4,48.7,160656,37.9,36.7,39.1,129250,6.6,6.1,7.1,22510,7.1,6.3,8.1,24362,12.6,11.8,13.4,42933,3.1,2.9,3.3,10623,3
3686,14523,331,190,374,532,389,1635,54258,32093,17486,260.3,231.8,84.1,75.8,9.1,7.8,220.1934352,71.4417787,14.71682012,233.5130889,166.9148206,697.9312226,215,437038,96599,36,18,48.0,46.4,49.4,162438,34.6,33.5,35.7,117153,7.8,7.2,8.5,26396,8.6,7.5,9.8,29168,14.1,13.2,14.9,47667,3.4,3.2,3.6,11475,2
3687,14523,331,190,374,532,389,1635,26062,13339,7254,260.3,231.8,84.1,75.8,9.1,7.8,123.1629523,39.96023028,8.23170324,130.6131647,93.36210257,390.3807112,80,238230,41592,137,18,41.3,39.7,43.3,76658,30.6,29.3,31.9,56742,7.0,6.4,7.6,13013,8.0,6.9,9.2,14806,12.1,11.3,12.9,22417,3.0,2.8,3.2,5518,3
3688,14523,331,190,374,532,389,1635,47207,23732,12715,260.3,231.8,84.1,75.8,9.1,7.8,198.3567699,64.35687078,13.25734757,210.3555085,150.3618154,628.7171223,111,388182,74618,771,18,43.6,41.8,45.4,136280,33.8,32.4,35.1,105767,7.3,6.7,7.9,22709,8.0,7.0,9.2,25113,14.4,13.3,15.4,44926,3.7,3.4,3.9,11481,1
3689,14523,331,190,374,532,389,1635,16796,9804,5485,260.3,231.8,84.1,75.8,9.1,7.8,78.36494078,25.42551167,5.237589104,83.10529041,59.40354225,248.3876909,88,156433,30466,146,18,52.3,50.5,54.1,60668,41.5,40.0,42.9,48160,8.2,7.6,8.9,9514,9.6,8.5,10.9,11197,14.1,13.3,15.0,16391,3.5,3.3,3.7,4093,4
3690,14523,331,190,374,532,389,1635,32689,19652,9058,260.3,231.8,84.1,75.8,9.1,7.8,130.9393315,42.48327717,8.75144432,138.8599425,99.25688748,415.0289385,149,249201,55158,785,18,42.4,40.4,44.3,83283,30.8,29.3,32.2,60428,7.5,6.8,8.3,14764,7.9,6.6,9.2,15431,11.7,10.7,12.6,22926,3.0,2.8,3.2,5907,2
3691,14523,331,190,374,532,389,1635,38984,23077,13113,330.2,305.7,128.9,119.7,12.1,11.7,241.2669866,121.9494951,7.457343224,176.5635675,245.2149919,492.1846528,72,289173,68027,493,19,33.8,31.7,35.9,80819,24.9,23.5,26.3,59451,6.6,5.9,7.3,15713,6.2,5.1,7.4,14906,8.7,7.9,9.6,20862,2.7,2.5,2.9,6411,3
3692,122083,12526,13978,14282,14174,14508,1635,17689,10311,5826,330.2,305.7,128.9,119.7,12.1,11.7,100.3368938,50.71573904,3.101322172,73.42836318,101.9787702,204.6872633,16,121289,31337,796,19,45.5,43.2,47.6,44845,32.4,30.8,34.0,31920,8.3,7.5,9.3,8204,8.7,7.3,10.2,8547,10.8,9.8,11.9,10633,3.2,3.0,3.5,3158,5
3693,14523,14419,190,374,532,389,1635,20595,11757,6969,330.2,305.7,128.9,119.7,12.1,11.7,124.1819361,62.76832406,3.838350752,90.87859869,126.2140041,253.3311496,51,152284,36356,798,19,45.2,43.1,47.2,55859,32.9,31.4,34.4,40698,8.1,7.3,9.0,10039,8.7,7.3,10.1,10725,10.9,9.9,11.9,13512,3.1,2.9,3.4,3837,4
3694,14523,331,190,374,532,389,1635,30427,18042,10035,330.2,305.7,128.9,119.7,12.1,11.7,169.494338,85.67168359,5.238915903,124.0390383,172.2678817,345.7684496,14,201454,52544,803,19,40.7,38.5,42.9,68180,29.4,27.9,30.9,49293,7.7,6.9,8.6,12908,7.4,6.2,8.8,12345,9.9,9.0,10.9,16597,3.0,2.7,3.2,4967,3
3695,14523,331,190,374,532,389,1635,62932,38209,18729,386.0,306.1,116.2,97.6,9.6,7.5,318.6764024,219.3462166,4.766323697,542.2169838,163.4849028,1309.02314,53,564600,111090,805,20,40.6,38.8,42.3,181721,32.0,30.7,33.1,143336,5.9,5.3,6.5,26244,5.9,5.0,6.9,26376,10.4,9.6,11.2,46738,2.6,2.4,2.8,11652,2
3696,14523,331,190,374,532,389,1635,100406,57970,39290,386.0,306.1,116.2,97.6,9.6,7.5,458.3111165,315.4573374,6.854787862,779.8006672,235.1192237,1882.598938,123,828637,186412,806,20,42.1,40.5,43.7,273532,31.6,30.5,32.6,205242,6.4,5.9,7.1,41823,6.8,5.9,7.8,44049,12.0,11.2,12.8,77645,2.9,2.8,3.1,19025,2
3697,14523,331,190,374,532,389,1635,20295,12643,6757,386.0,306.1,116.2,97.6,9.6,7.5,93.17961669,64.1358953,1.393652658,158.5419263,47.80228616,382.7527659,10,167319,36730,115,20,36.6,34.4,38.8,48319,28.4,26.9,30.0,37459,6.5,5.8,7.2,8547,6.8,5.7,8.0,8948,9.8,8.9,10.7,12927,2.7,2.5,2.9,3498,2
3698,14523,331,190,374,532,389,1635,16316,8977,4225,386.0,306.1,116.2,97.6,9.6,7.5,89.34796047,61.49855131,1.336344009,152.0224945,45.83659952,367.0135188,10,156021,26064,810,20,48.4,46.8,49.8,59415,41.6,40.4,42.7,51085,5.6,5.2,6.0,6919,6.2,5.5,6.9,7638,12.6,11.8,13.3,15416,2.8,2.7,3.0,3444,2
3699,14523,331,190,374,532,389,1635,27814,16006,8756,386.0,306.1,116.2,97.6,9.6,7.5,141.4315982,97.34792324,2.115339488,240.6410202,72.55614444,580.956837,18,246105,46881,812,20,40.7,39.0,42.6,80034,31.6,30.3,32.8,62084,5.9,5.4,6.5,11556,6.2,5.2,7.3,12099,10.1,9.3,10.9,19821,2.6,2.4,2.8,5073,2
3700,14523,331,190,374,532,389,1635,30454,18434,9127,386.0,306.1,116.2,97.6,9.6,7.5,140.4955366,96.7036284,2.101339166,239.0483435,72.07593338,577.1117884,19,250132,53295,814,20,44.3,42.3,46.3,87560,32.9,31.5,34.2,65017,6.4,5.8,7.0,12626,6.8,5.8,7.8,13345,11.6,10.7,12.5,22826,2.8,2.6,3.0,5505,2
3701,14523,331,190,374,532,389,1635,34210,20131,9407,386.0,306.1,116.2,97.6,9.6,7.5,178.8010342,123.0694525,2.674260159,304.2238357,91.72712346,734.4588101,16,312495,57302,133,20,32.8,31.4,34.3,80251,24.5,23.6,25.5,59891,4.9,4.5,5.4,11985,4.6,3.9,5.4,11223,9.2,8.6,9.8,22389,2.4,2.3,2.5,5835,2
3702,14523,331,190,374,532,389,1635,117794,68032,42984,386.0,306.1,116.2,97.6,9.6,7.5,582.309398,400.8058405,8.709383757,990.7794962,298.7318629,2391.945155,150,1039198,209461,50,20,32.5,31.3,33.8,262835,24.4,23.6,25.3,197204,5.1,4.7,5.6,41569,4.6,3.9,5.4,37259,10.4,9.8,11.1,84078,2.6,2.5,2.8,21297,2
3703,14523,331,190,374,532,389,1635,98365,52196,24136,386.0,306.1,116.2,97.6,9.6,7.5,503.0545268,346.2544021,7.523998307,855.9300474,258.0731419,2066.390895,89,905161,159437,815,20,46.0,44.1,47.6,325184,38.9,37.7,40.1,275026,5.4,5.0,5.9,38151,5.6,4.8,6.5,39884,14.4,13.3,15.4,101516,3.2,3.0,3.4,22511,2
3704,14523,331,190,374,532,389,1635,17754,11064,6826,386.0,306.1,116.2,97.6,9.6,7.5,83.4964693,57.47094701,1.248825446,142.0663827,42.83471279,342.9774204,48,149546,33148,64,20,48.7,46.8,50.5,57494,37.3,35.8,38.5,43998,7.5,6.8,8.3,8853,8.7,7.5,10.0,10262,13.3,12.4,14.3,15727,3.1,2.9,3.4,3677,3
3705,14523,331,190,374,532,389,1635,66200,34684,20023,386.0,306.1,116.2,97.6,9.6,7.5,333.3170247,229.4234143,4.985298007,567.1275012,170.9957216,1369.162245,508,619796,115716,820,20,44.4,42.7,46.0,212754,34.8,33.5,36.0,166803,6.3,5.8,6.8,30044,7.4,6.5,8.4,35576,14.1,13.1,15.0,67471,3.6,3.3,3.8,17034,1
3706,14523,331,190,374,532,389,1635,39109,29306,16317,449.5,353.7,134.3,114.6,9.6,7.3,193.6815667,66.97226588,2.318984276,284.2456326,60.94290677,640.7198955,34,213900,80676,821,21,37.9,35.5,40.2,68684,25.0,23.4,26.6,45310,8.2,7.3,9.2,14892,7.3,5.9,8.7,13144,10.5,9.3,11.6,18954,3.3,3.1,3.6,6034,4
3707,14523,10895,14025,15270,13580,13728,1635,19347,12505,7715,449.5,353.7,134.3,114.6,9.6,7.3,114.6662977,39.64993627,1.372920231,168.2834091,36.08034367,379.328707,24,127751,37339,822,21,38.4,36.3,40.7,40351,26.2,24.8,27.7,27506,7.9,7.1,8.8,8300,7.6,6.3,9.0,7942,10.6,9.6,11.5,11098,3.2,2.9,3.4,3350,4
3708,14523,331,190,374,532,389,1635,67558,40519,24718,449.5,353.7,134.3,114.6,9.6,7.3,511.8744623,176.9987365,6.128765114,751.2231692,161.0639472,1693.336942,96,557016,124173,823,21,40.6,38.3,42.7,181677,29.6,28.2,31.0,132585,7.0,6.2,7.9,31550,7.4,6.1,8.7,33096,9.7,8.7,10.5,43261,2.9,2.7,3.2,13039,2
3709,14523,331,190,374,532,389,1635,97432,56281,34705,449.5,353.7,134.3,114.6,9.6,7.3,717.5383249,248.1143058,8.591215576,1053.053931,225.7771453,2373.695589,98,775860,173485,825,21,38.5,36.6,40.4,239442,30.1,28.8,31.3,187267,6.4,5.8,7.2,40012,6.3,5.3,7.5,39418,9.8,9.0,10.6,60737,2.8,2.6,3.1,17721,2
3710,14523,331,190,374,532,389,1635,56337,33046,20705,449.5,353.7,134.3,114.6,9.6,7.3,426.9138762,147.6206028,5.111516717,626.5356424,134.3306593,1412.277992,119,469188,103567,826,21,41.3,39.4,43.0,152372,32.0,30.8,33.2,118165,7.3,6.6,8.1,27022,7.3,6.2,8.5,27003,10.5,9.7,11.3,38894,3.2,3.0,3.4,11860,3
3711,14523,11752,190,374,532,389,1635,20195,11720,6472,449.5,353.7,134.3,114.6,9.6,7.3,146.4366707,50.63566869,1.753312628,214.9093732,46.07705586,484.4285903,11,161197,34945,827,21,32.0,30.0,34.0,44103,23.9,22.5,25.3,32902,5.8,5.2,6.5,8030,5.6,4.7,6.6,7733,7.9,7.2,8.6,10817,2.5,2.3,2.7,3435,3
3712,14523,331,190,374,532,389,1635,176825,102711,64943,449.5,353.7,134.3,114.6,9.6,7.3,1465.423087,506.7219679,17.54577451,2150.644068,461.1029542,4847.780526,216,1582857,319971,280,21,29.2,27.5,30.8,378087,21.0,19.9,22.1,272135,5.1,4.6,5.7,65873,4.8,3.9,5.8,62364,7.5,6.9,8.2,97570,2.4,2.2,2.6,30890,2
3713,14523,331,190,374,532,389,1635,83297,48923,32758,449.5,353.7,134.3,114.6,9.6,7.3,640.1702473,221.361551,7.66487365,939.5091129,201.4328795,2117.75349,59,694389,155147,829,21,32.9,31.0,34.8,183465,23.8,22.6,25.1,132718,5.5,4.9,6.2,30840,4.9,4.0,6.0,27536,8.2,7.5,8.9,45784,2.5,2.3,2.7,13800,2
3714,14523,331,190,374,532,389,1635,67340,41632,21573,449.5,353.7,134.3,114.6,9.6,7.3,470.2272941,162.5977521,5.63011607,690.1020937,147.9594503,1555.563536,47,509114,119899,611,21,39.3,37.4,41.3,160283,27.9,26.5,29.3,113685,6.8,6.1,7.5,27656,6.2,5.2,7.4,25466,9.3,8.5,10.2,37985,2.8,2.6,3.0,11423,2
3715,14523,331,190,374,532,389,1635,71822,39802,24885,449.5,353.7,134.3,114.6,9.6,7.3,732.6162515,253.3280333,8.771746307,1075.182184,230.5214929,2423.575026,447,780685,125537,830,21,29.0,27.7,30.2,195128,22.2,21.4,23.1,149442,5.0,4.6,5.3,33415,5.0,4.4,5.7,33452,8.7,8.2,9.1,58311,2.6,2.5,2.8,17734,1
3716,14523,331,190,374,532,389,1635,98505,54298,32646,449.5,353.7,134.3,114.6,9.6,7.3,754.0224785,260.729995,9.028046917,1106.597804,237.257073,2494.389176,169,818249,170081,819,21,39.3,37.3,41.2,257886,31.3,29.8,32.6,205361,6.2,5.6,6.9,40556,6.0,4.9,7.1,39053,9.4,8.6,10.2,61478,2.7,2.5,2.9,17828,3
3717,14523,331,190,374,532,389,1635,20898,13024,7647,287.0,249.7,97.8,87.6,7.9,6.7,68.15816461,58.3353703,2.22053749,114.3422603,92.87706458,313.0803656,20,154948,39067,345,22,46.1,44.1,48.1,55594,35.9,34.3,37.4,43285,8.7,8.0,9.7,10550,9.6,8.3,11.3,11623,12.3,11.4,13.4,14885,3.5,3.3,3.8,4263,4
3718,14523,331,190,374,532,389,1635,16909,10074,6039,287.0,249.7,97.8,87.6,7.9,6.7,59.46754649,50.89722362,1.93740423,99.76286363,81.03462274,273.1605422,32,134327,31227,7,22,48.0,46.0,49.8,49754,37.5,36.1,39.0,38882,8.4,7.7,9.1,8686,9.6,8.4,11.0,10002,12.5,11.7,13.4,12987,3.4,3.2,3.6,3490,4
3719,14523,331,190,374,532,389,1635,51656,30710,17502,287.0,249.7,97.8,87.6,7.9,6.7,179.9197612,153.9901486,5.86163928,301.8337171,245.171204,826.4504326,151,410881,93094,846,22,47.6,45.8,49.3,150226,35.8,34.6,36.9,112892,8.5,7.8,9.3,26844,10.5,9.1,11.9,33114,12.6,11.7,13.4,39651,3.5,3.3,3.7,11059,3
3720,14523,331,190,374,532,389,1635,30554,16702,8783,287.0,249.7,97.8,87.6,7.9,6.7,129.441747,110.786907,4.217106688,217.151709,176.3863443,594.5827576,219,286185,51447,854,22,35.5,33.8,37.2,83104,29.6,28.3,30.8,69361,6.0,5.5,6.6,14157,7.1,6.1,8.1,16546,9.1,8.4,9.8,21235,2.7,2.5,2.9,6330,3
3721,14523,331,190,374,532,389,1635,20571,12072,6786,287.0,249.7,97.8,87.6,7.9,6.7,70.22845432,60.10729473,2.287985842,117.8153821,95.69818561,322.590115,51,158989,36118,35,22,45.4,43.5,47.2,56698,36.1,34.8,37.4,45037,8.4,7.6,9.3,10495,9.5,8.1,10.9,11796,11.3,10.4,12.2,14148,3.2,3.0,3.5,4030,4
3722,14523,331,190,374,532,389,1635,28590,16690,9646,287.0,249.7,97.8,87.6,7.9,6.7,117.1203837,100.2412696,3.815686708,196.4813676,159.5963961,537.985328,34,259830,51450,859,22,41.3,39.2,43.3,85818,30.6,29.1,32.0,63513,6.5,5.9,7.2,13591,7.5,6.4,8.6,15514,9.7,8.9,10.5,20169,2.8,2.6,3.0,5759,3
